STORE,URI,EPC,SKU,SOLDTIMESTAMP,TRANSACTIONTYPE
160,,,,2021-10-26 12:41:58.715,Return
160,000122851279,3BD000001D4A3F3E8FA71185,122851279,2021-10-26 12:58:45.657,Sales
160,000127425056,3BD000001E6168828FA73006,127425056,2021-10-26 12:59:45.512,Sales
160,000136307569,3BD00000207F8DC68FA6D3A7,136307569,2021-10-26 12:53:18.682,Sales
160,000104700071,3BD0000018F6629E8FA76BAB,104700071,2021-10-26 13:05:27.610,Sales
160,000136300058,3BD00000207F186A8FA70803,136300058,2021-10-26 13:10:31.075,Sales
160,000136226141,3BD00000207A95768FA71D5C,136226141,2021-10-26 13:08:10.036,Sales
160,,,,2021-10-26 13:24:36.905,Return
160,,,,2021-10-26 13:23:14.185,Return
160,000132276443,3BD000001F89836E8FA71596,132276443,2021-10-26 13:15:46.813,Sales
160,,,,2021-10-26 13:16:24.175,Return
160,000122826319,3BD000001D48B93E8FA6D9CC,122826319,2021-10-26 13:32:23.023,Sales
160,000132125205,3BD000001F8048568FAC2068,132125205,2021-10-26 13:35:27.080,Sales
160,,,,2021-10-26 13:38:00.736,Return
160,000118800041,3BD000001C52FAA68FA748CD,118800041,2021-10-26 13:39:06.320,Sales
160,000114804670,3BD000001B5F1EFA8FA9AB12,114804670,2021-10-26 13:41:06.866,Sales
160,,,,2021-10-26 13:43:11.069,Return
160,000136351977,3BD00000208243A68FA893F5,136351977,2021-10-26 13:46:08.918,Sales
160,,,,2021-10-26 13:47:18.694,Return
160,000134175460,3BD000001FFD6B928FA6D2B3,134175460,2021-10-26 13:50:26.846,Sales
160,,,,2021-10-26 13:51:17.184,Return
160,000130150048,3BD000001F07BA828FA710DF,130150048,2021-10-26 13:43:58.734,Sales
160,000127652298,3BD000001E6F472A8FA6D549,127652298,2021-10-26 13:52:25.389,Sales
160,000118925427,3BD000001C5AA1CE8FA70663,118925427,2021-10-26 13:55:16.524,Sales
160,,,,2021-10-26 14:00:22.083,Return
160,000136351500,3BD0000020823C328FA6DAA1,136351500,2021-10-26 14:00:41.281,Sales
160,,,,2021-10-26 14:02:53.437,Return
160,000136309206,3BD00000207FA75A8FA6D320,136309206,2021-10-26 13:59:21.226,Sales
160,,,,2021-10-26 14:07:02.632,Return
160,000117376352,3BD000001BFC15828FA94CEB,117376352,2021-10-26 14:16:46.584,Sales
160,,,,2021-10-26 10:21:15.097,Return
160,000136554699,3BD00000208EA32E8FA6D216,136554699,2021-10-26 10:47:56.177,Sales
160,000138975061,3BD0000021225D568FA6D188,138975061,2021-10-26 10:39:02.529,Sales
160,000003816657,3BD0000000E8F3468FAC959B,3816657,2021-10-27 17:43:11.438,Sales
160,000003795954,3BD0000000E7AFCA8FA767B7,3795954,2021-10-27 17:41:40.504,Sales
160,000127825774,3BD000001E79DDBA8FA6D4D3,127825774,2021-10-27 17:52:58.752,Sales
160,000132375703,3BD000001F8F925E8FA6EBF8,132375703,2021-10-27 17:49:59.461,Sales
160,000116050040,3BD000001BAB21E28FA72B99,116050040,2021-10-27 17:51:29.896,Sales
160,000114804420,3BD000001B5F1B128FA6F45E,114804420,2021-10-27 18:01:52.764,Sales
160,000132153641,3BD000001F8204A68FA6DD38,132153641,2021-10-27 18:12:18.814,Sales
160,000118926219,3BD000001C5AAE2E8FA705FD,118926219,2021-10-27 18:12:48.294,Sales
160,000136553320,3BD00000208E8DA28FA6D1E6,136553320,2021-10-27 18:15:13.454,Sales
160,000104700077,3BD0000018F662B68FAB114A,104700077,2021-10-27 18:15:55.677,Sales
160,,,,2021-10-27 18:20:17.183,Return
160,000132150847,3BD000001F81D8FE8FA6F366,132150847,2021-10-27 18:05:38.081,Sales
160,000104458455,3BD0000018E7A35E8FA71827,104458455,2021-10-27 17:51:45.765,Sales
160,000127775673,3BD000001E76CEE68FA6DF19,127775673,2021-10-27 17:52:57.895,Sales
160,000136251177,3BD00000207C1CA68FA6D4D7,136251177,2021-10-27 17:53:14.340,Sales
160,000121725089,3BD000001D0582868FA6D4ED,121725089,2021-10-27 18:30:03.368,Sales
160,000132125205,3BD000001F8048568FAC45C3,132125205,2021-10-27 18:31:09.120,Sales
160,000136350627,3BD0000020822E8E8FA6D323,136350627,2021-10-27 18:24:44.546,Sales
160,000136311693,3BD00000207FCE368FA6D650,136311693,2021-10-27 18:32:22.486,Sales
160,000122325038,3BD000001D2A20BA8FA6FA5B,122325038,2021-10-27 18:34:28.648,Sales
160,000136554317,3BD00000208E9D368FA6D202,136554317,2021-10-27 18:29:07.382,Sales
160,000136477052,3BD000002089E5F28FA6D48C,136477052,2021-10-27 18:37:13.052,Sales
160,000124900076,3BD000001DC74BB28FA74585,124900076,2021-10-27 18:38:39.973,Sales
160,000132325241,3BD000001F8C7DE68FA6D9B5,132325241,2021-10-27 18:41:15.836,Sales
160,000114825579,3BD000001B6065AE8FACE080,114825579,2021-10-27 18:42:00.973,Sales
160,000132326107,3BD000001F8C8B6E8FA6D25C,132326107,2021-10-27 18:39:55.456,Sales
160,000138300068,3BD0000020F92A928FA6E050,138300068,2021-10-27 18:51:04.590,Sales
160,000136501735,3BD00000208B679E8FA6EF5D,136501735,2021-10-27 18:46:56.219,Sales
160,000136311379,3BD00000207FC94E8FA6D885,136311379,2021-10-27 18:54:53.865,Sales
160,000132327274,3BD000001F8C9DAA8FA6D13F,132327274,2021-10-27 18:57:11.375,Sales
160,000118750051,3BD000001C4FED8E8FA6FD30,118750051,2021-10-27 19:03:19.195,Sales
160,000127675977,3BD000001E70B9268FA6D587,127675977,2021-10-27 19:03:40.093,Sales
160,,,,2021-10-27 19:00:21.698,Return
160,000003732418,3BD0000000E3CF0A8FA6DA49,3732418,2021-10-27 19:01:32.588,Sales
160,,,,2021-10-27 18:22:31.946,Return
160,000136550927,3BD00000208E683E8FA6D1BC,136550927,2021-10-27 19:05:13.808,Sales
160,000136309521,3BD00000207FAC468FA70693,136309521,2021-10-27 19:11:59.498,Sales
160,000136301498,3BD00000207F2EEA8FA6D34A,136301498,2021-10-27 19:10:12.299,Sales
160,000123177114,3BD000001D5E226A8FA6D604,123177114,2021-10-27 19:13:59.784,Sales
160,000136553029,3BD00000208E89168FA6D2A5,136553029,2021-10-27 19:26:23.037,Sales
160,000136551238,3BD00000208E6D1A8FA6D1AA,136551238,2021-10-27 19:20:47.895,Sales
160,000104458806,3BD0000018E7A8DA8FA84064,104458806,2021-10-27 19:21:18.384,Sales
160,000136307634,3BD00000207F8ECA8FA6D112,136307634,2021-10-27 19:31:47.319,Sales
160,000131275079,3BD000001F4C651E8FA6D2DE,131275079,2021-10-27 19:27:09.896,Sales
160,000136575548,3BD00000208FE8F28FA6D31D,136575548,2021-10-27 17:38:34.668,Sales
160,000118750057,3BD000001C4FEDA68FA774D6,118750057,2021-10-27 17:41:55.435,Sales
160,000132375704,3BD000001F8F92628FA715EE,132375704,2021-10-23 11:27:18.089,Sales
160,000136250073,3BD00000207C0B668FA719B7,136250073,2021-10-23 11:28:36.741,Sales
160,000136501168,3BD00000208B5EC28FA6D191,136501168,2021-10-23 10:36:52.494,Sales
160,000132325277,3BD000001F8C7E768FA6D4D3,132325277,2021-10-23 10:38:08.157,Sales
160,000136550789,3BD00000208E66168FA6DF74,136550789,2021-10-23 10:39:05.769,Sales
160,000003806534,3BD0000000E8551A8FA6E62E,3806534,2021-10-23 10:42:57.028,Sales
160,000114802031,3BD000001B5EF5BE8FA7173F,114802031,2021-10-23 10:40:58.493,Sales
160,000132302541,3BD000001F8B1B368FA6D1E3,132302541,2021-10-23 10:46:58.586,Sales
160,000132176723,3BD000001F836D4E8FA6DC31,132176723,2021-10-23 10:52:56.004,Sales
160,000132201648,3BD000001F84F2C28FA6D571,132201648,2021-10-23 10:53:57.538,Sales
160,000136250086,3BD00000207C0B9A8FA6D0EF,136250086,2021-10-23 10:57:04.281,Sales
160,000107382684,3BD00000199A1E728FA76878,107382684,2021-10-23 11:07:25.797,Sales
160,000132125205,3BD000001F8048568FAC203B,132125205,2021-10-23 11:07:45.637,Sales
160,000127750278,3BD000001E75421A8FA71921,127750278,2021-10-23 11:11:00.261,Sales
160,000107377771,3BD000001999D1AE8FA77393,107377771,2021-10-23 11:09:10.227,Sales
160,000003798656,3BD0000000E7DA028FA7ABAC,3798656,2021-10-23 11:10:06.809,Sales
160,000136476729,3BD000002089E0E68FA6DC56,136476729,2021-10-23 11:10:22.099,Sales
160,000136250104,3BD00000207C0BE28FA6D11D,136250104,2021-10-23 11:14:58.999,Sales
160,000136525091,3BD00000208CD48E8FA6DA38,136525091,2021-10-23 11:18:25.057,Sales
160,000136307997,3BD00000207F94768FA6D472,136307997,2021-10-23 11:17:41.968,Sales
160,000132125205,3BD000001F8048568FAC2076,132125205,2021-10-23 11:22:51.533,Sales
160,000137050089,3BD0000020ACDFA68FA6D6BB,137050089,2021-10-23 11:16:49.701,Sales
160,000136275117,3BD00000207D92B68FA6D527,136275117,2021-10-23 11:26:17.265,Sales
160,000117125114,3BD000001BECBFEA8FA7EA75,117125114,2021-10-23 11:22:26.496,Sales
160,000111175040,3BD000001A8196028FA72335,111175040,2021-10-23 11:22:55.424,Sales
160,000136309100,3BD00000207FA5B28FA6D97D,136309100,2021-10-26 18:21:17.744,Sales
160,,,,2021-10-26 18:21:18.281,Return
160,000118926214,3BD000001C5AAE1A8FA70B60,118926214,2021-10-26 18:22:14.732,Sales
160,000132325956,3BD000001F8C89128FA6D7F6,132325956,2021-10-26 18:25:27.246,Sales
160,000107384023,3BD00000199A335E8FA6D264,107384023,2021-10-26 18:26:51.411,Sales
160,000133400050,3BD000001FCE17CA8FA6D1B7,133400050,2021-10-26 18:26:25.746,Sales
160,000132276452,3BD000001F8983928FA6D357,132276452,2021-10-26 18:28:23.335,Sales
160,000136304441,3BD00000207F5CE68FA6DD79,136304441,2021-10-26 18:32:36.428,Sales
160,000121175047,3BD000001CE3F01E8FA6D183,121175047,2021-10-26 18:33:41.653,Sales
160,000136550135,3BD00000208E5BDE8FA6E536,136550135,2021-10-26 18:34:03.933,Sales
160,000136227105,3BD00000207AA4868FA6D70F,136227105,2021-10-26 18:42:57.223,Sales
160,000136309502,3BD00000207FABFA8FA6DD3F,136309502,2021-10-26 18:43:57.625,Sales
160,000136554343,3BD00000208E9D9E8FA6D243,136554343,2021-10-26 18:40:27.662,Sales
160,000132276723,3BD000001F8987CE8FA6D1EE,132276723,2021-10-26 18:39:58.987,Sales
160,,,,2021-10-26 18:45:23.035,Return
160,,,,2021-10-26 18:44:42.509,Return
160,000132375704,3BD000001F8F92628FA717D0,132375704,2021-10-26 18:45:43.084,Sales
160,000131425048,3BD000001F558C628FA6E96A,131425048,2021-10-26 18:58:20.249,Sales
160,,,,2021-10-26 18:53:49.166,Return
160,000133150366,3BD000001FBEDA7A8FA6D1C5,133150366,2021-10-26 18:54:47.570,Sales
160,000131425048,3BD000001F558C628FA6E832,131425048,2021-10-26 18:54:56.846,Sales
160,,,,2021-10-26 19:14:30.521,Return
160,000127500443,3BD000001E66026E8FA6D394,127500443,2021-10-26 19:18:51.500,Sales
160,000104456073,3BD0000018E77E268FA70EE9,104456073,2021-10-26 18:34:56.908,Sales
160,000003806357,3BD0000000E852568FA706DF,3806357,2021-10-26 19:17:46.265,Sales
160,000118926219,3BD000001C5AAE2E8FA6FE16,118926219,2021-10-26 19:25:55.078,Sales
160,000117400664,3BD000001BFD91628FA7D2F9,117400664,2021-10-26 19:26:48.790,Sales
160,000003732415,3BD0000000E3CEFE8FA6D9A2,3732415,2021-10-26 19:11:12.447,Sales
160,000136300113,3BD00000207F19468FA6F4D3,136300113,2021-10-26 19:21:59.693,Sales
160,000136227666,3BD00000207AAD4A8FA6D857,136227666,2021-10-26 19:22:50.517,Sales
160,000127550489,3BD000001E6910668FA6F285,127550489,2021-10-26 19:44:14.064,Sales
160,000132375703,3BD000001F8F925E8FA6EC00,132375703,2021-10-26 19:31:00.421,Sales
160,000137150093,3BD0000020B2FA368FA6D1F4,137150093,2021-10-26 19:49:28.459,Sales
160,000108126360,3BD0000019C782628FA6E4F4,108126360,2021-10-26 19:47:26.534,Sales
160,,,,2021-10-26 19:55:47.113,Return
160,000136250061,3BD00000207C0B368FA6D83E,136250061,2021-10-26 19:52:07.580,Sales
160,000132325880,3BD000001F8C87E28FA6D3B6,132325880,2021-10-26 19:52:07.359,Sales
160,000135900130,3BD000002066AF8A8FA6D15B,135900130,2021-10-26 18:12:07.984,Sales
160,000136227670,3BD00000207AAD5A8FA6D7C9,136227670,2021-10-26 18:08:11.743,Sales
160,000136350548,3BD0000020822D528FA6D774,136350548,2021-10-26 18:08:48.293,Sales
160,000137150093,3BD0000020B2FA368FA6E71E,137150093,2021-10-26 18:09:27.949,Sales
160,000136351977,3BD00000208243A68FAA1A3A,136351977,2021-10-26 18:16:29.290,Sales
160,000122975412,3BD000001D51D2D28FA6D4CA,122975412,2021-10-26 18:16:30.497,Sales
160,000114825580,3BD000001B6065B28FAC69DD,114825580,2021-10-26 18:13:34.051,Sales
160,000136554676,3BD00000208EA2D28FA6D4DA,136554676,2021-10-26 18:15:11.350,Sales
160,136309100,3BD00000207FA5B28FA6D97D,136309100,2021-10-26 18:19:48.813,Sales
160,000003732415,3BD0000000E3CEFE8FA6DA68,3732415,2021-10-26 18:10:54.969,Sales
160,000136551772,3BD00000208E75728FA6DFC7,136551772,2021-10-27 10:45:53.674,Sales
160,000136308581,3BD00000207F9D968FA6D366,136308581,2021-10-27 10:39:47.509,Sales
160,000136226915,3BD00000207AA18E8FA6D132,136226915,2021-10-27 10:48:13.246,Sales
160,000136227188,3BD00000207AA5D28FA6D323,136227188,2021-10-27 10:59:52.652,Sales
160,000003784375,3BD0000000E6FADE8FA7458E,3784375,2021-10-27 10:56:35.026,Sales
160,000136302628,3BD00000207F40928FA6D14A,136302628,2021-10-27 11:02:51.387,Sales
160,000136226453,3BD00000207A9A568FA6D2B4,136226453,2021-10-27 11:05:44.161,Sales
160,000116050038,3BD000001BAB21DA8FA6D4AD,116050038,2021-10-27 10:54:04.825,Sales
160,000136302628,3BD00000207F40928FA6D14A,136302628,2021-10-27 11:07:45.588,Sales
160,,,,2021-10-27 11:08:04.597,Return
160,000117400913,3BD000001BFD95468FA71CD5,117400913,2021-10-27 11:09:27.184,Sales
160,000107403638,3BD00000199B65DA8FA6D6F9,107403638,2021-10-27 11:09:39.853,Sales
160,000132327944,3BD000001F8CA8228FA6D2B4,132327944,2021-10-27 11:35:59.675,Sales
160,,,,2021-10-27 11:43:59.727,Return
160,000122750552,3BD000001D4419628FA6F04D,122750552,2021-10-27 11:55:42.477,Sales
160,000137525106,3BD0000020C9DDCA8FA6D590,137525106,2021-10-27 11:50:11.064,Sales
160,000136100054,3BD000002072E35A8FA6D4E0,136100054,2021-10-27 11:21:22.395,Sales
160,,,,2021-10-27 11:23:56.025,Return
160,000114850057,3BD000001B61E4268FA70EB9,114850057,2021-10-27 11:29:16.710,Sales
160,000136476777,3BD000002089E1A68FA71707,136476777,2021-10-27 11:29:43.489,Sales
160,,,,2021-10-22 19:42:11.867,Return
160,,,,2021-10-22 19:50:46.467,Return
160,000127425071,3BD000001E6168BE8FA700A8,127425071,2021-10-22 19:51:20.882,Sales
160,000132325952,3BD000001F8C89028FA6D50E,132325952,2021-10-22 19:50:17.262,Sales
160,000117325128,3BD000001BF8F5228FA6EF27,117325128,2021-10-22 19:50:19.825,Sales
160,,,,2021-10-22 19:57:00.843,Return
160,000114850041,3BD000001B61E3E68FA81A75,114850041,2021-10-22 19:44:10.069,Sales
160,,,,2021-10-22 19:59:15.700,Return
160,000116050058,3BD000001BAB222A8FA7061B,116050058,2021-10-22 20:00:36.310,Sales
160,000127600824,3BD000001E6C22E28FA6D928,127600824,2021-10-22 20:01:50.587,Sales
160,000127425051,3BD000001E61686E8FA71832,127425051,2021-10-22 20:02:29.486,Sales
160,000136551842,3BD00000208E768A8FA6E2F4,136551842,2021-10-22 20:11:34.600,Sales
160,000104458814,3BD0000018E7A8FA8FA75B2F,104458814,2021-10-22 20:26:36.393,Sales
160,000132326173,3BD000001F8C8C768FA6D271,132326173,2021-10-22 20:36:00.542,Sales
160,000104426847,3BD0000018E5B57E8FA6E08D,104426847,2021-10-22 20:36:35.227,Sales
160,000121800061,3BD000001D0A15F68FA6FCA9,121800061,2021-10-22 20:44:24.812,Sales
160,000132326339,3BD000001F8C8F0E8FA6D2CF,132326339,2021-10-22 20:45:56.726,Sales
160,000136250068,3BD00000207C0B528FA6E3C0,136250068,2021-10-22 20:53:45.809,Sales
160,000136550491,3BD00000208E616E8FA6D5C0,136550491,2021-10-22 20:54:40.569,Sales
160,000114850041,3BD000001B61E3E68FA81A75,114850041,2021-10-22 21:04:45.563,Sales
160,000136501209,3BD00000208B5F668FA6D131,136501209,2021-10-22 20:59:31.591,Sales
160,000136300072,3BD00000207F18A28FA6D56C,136300072,2021-10-24 14:27:09.321,Sales
160,,,,2021-10-24 14:34:39.291,Return
160,000137050064,3BD0000020ACDF428FA6D5C2,137050064,2021-10-24 14:36:16.089,Sales
160,,,,2021-10-24 14:40:08.666,Return
160,000130150048,3BD000001F07BA828FA71002,130150048,2021-10-24 14:43:18.999,Sales
160,000114850043,3BD000001B61E3EE8FA7354A,114850043,2021-10-24 14:43:32.060,Sales
160,000131025114,3BD000001F3D236A8FA77E12,131025114,2021-10-24 14:42:15.918,Sales
160,000130625059,3BD000001F24B88E8FA6D188,130625059,2021-10-24 14:46:55.615,Sales
160,000136554707,3BD00000208EA34E8FA6D2A5,136554707,2021-10-24 14:46:21.225,Sales
160,000136225341,3BD00000207A88F68FA6E0F9,136225341,2021-10-24 14:55:14.728,Sales
160,000127600416,3BD000001E6C1C828FA730B2,127600416,2021-10-24 15:02:24.059,Sales
160,000136525736,3BD00000208CDEA28FA6D1B5,136525736,2021-10-24 15:04:02.236,Sales
160,000132276423,3BD000001F89831E8FA6DD06,132276423,2021-10-24 15:05:07.790,Sales
160,000127429238,3BD000001E61A9DA8FA6F9A5,127429238,2021-10-24 15:07:07.932,Sales
160,000132276354,3BD000001F89820A8FA6D10F,132276354,2021-10-24 14:58:32.619,Sales
160,000003772817,3BD0000000E646468FA8CBC8,3772817,2021-10-24 15:07:38.199,Sales
160,000107403294,3BD00000199B607A8FA70C38,107403294,2021-10-24 15:08:58.619,Sales
160,000122851283,3BD000001D4A3F4E8FA71C1C,122851283,2021-10-24 15:12:22.549,Sales
160,000114825580,3BD000001B6065B28FABCDFB,114825580,2021-10-24 15:11:59.149,Sales
160,000003788326,3BD0000000E7389A8FA81BA3,3788326,2021-10-24 15:19:02.625,Sales
160,000127429443,3BD000001E61AD0E8FA6F943,127429443,2021-10-24 15:20:09.189,Sales
160,000111575197,3BD000001A9A02768FA6FA32,111575197,2021-10-24 15:20:21.950,Sales
160,000136554707,3BD00000208EA34E8FA6D2B7,136554707,2021-10-24 15:24:17.999,Sales
160,000003783744,3BD0000000E6F1028FA6DD08,3783744,2021-10-24 15:24:45.016,Sales
160,000117400909,3BD000001BFD95368FA74967,117400909,2021-10-24 15:28:43.471,Sales
160,000136310785,3BD00000207FC0068FA6D14B,136310785,2021-10-24 15:28:08.931,Sales
160,000136226279,3BD00000207A979E8FA6D9F8,136226279,2021-10-24 15:31:58.110,Sales
160,000123600083,3BD000001D77F34E8FA71EF1,123600083,2021-10-24 15:29:36.843,Sales
160,000111175038,3BD000001A8195FA8FA73810,111175038,2021-10-24 15:29:36.920,Sales
160,000136550685,3BD00000208E64768FA6D4F9,136550685,2021-10-24 15:31:08.991,Sales
160,000132301159,3BD000001F8B059E8FA6D29D,132301159,2021-10-24 15:36:16.518,Sales
160,,,,2021-10-24 15:36:35.997,Return
160,000132176308,3BD000001F8366D28FA6D2FC,132176308,2021-10-24 15:37:35.243,Sales
160,000132326909,3BD000001F8C97F68FA6DF71,132326909,2021-10-24 15:38:37.424,Sales
160,000129300048,3BD000001ED3D9428FA6E8B7,129300048,2021-10-24 15:38:54.855,Sales
160,000123025321,3BD000001D54DEA68FA75713,123025321,2021-10-24 15:40:06.352,Sales
160,000136309661,3BD00000207FAE768FA6E38B,136309661,2021-10-24 15:40:40.023,Sales
160,000136252073,3BD00000207C2AA68FA6D339,136252073,2021-10-24 15:41:34.389,Sales
160,000127676718,3BD000001E70C4BA8FA6D139,127676718,2021-10-24 15:42:16.438,Sales
160,000104700078,3BD0000018F662BA8FA913AF,104700078,2021-10-24 15:42:37.072,Sales
160,000136525073,3BD00000208CD4468FA6D3B4,136525073,2021-10-24 15:44:10.697,Sales
160,000132125473,3BD000001F804C868FA6DC09,132125473,2021-10-24 15:45:29.669,Sales
160,000132200286,3BD000001F84DD7A8FA6D4CE,132200286,2021-10-24 15:46:14.547,Sales
160,000121800061,3BD000001D0A15F68FA7C749,121800061,2021-10-24 15:46:39.659,Sales
160,000132200286,3BD000001F84DD7A8FA6D4CE,132200286,2021-10-24 15:47:03.205,Sales
160,000117376365,3BD000001BFC15B68FA9D8A1,117376365,2021-10-24 15:47:35.401,Sales
160,000109901820,3BD000001A33DFF28FA6FDBB,109901820,2021-10-24 15:48:03.980,Sales
160,000123175873,3BD000001D5E0F068FA6E9DD,123175873,2021-10-24 15:49:20.102,Sales
160,000117250102,3BD000001BF460DA8FA7543E,117250102,2021-10-24 15:47:55.982,Sales
160,000122850252,3BD000001D4A2F328FA6EACB,122850252,2021-10-24 15:49:10.056,Sales
160,000107377784,3BD000001999D1E28FA78A57,107377784,2021-10-24 15:51:25.722,Sales
160,000136351975,3BD000002082439E8FA70B72,136351975,2021-10-27 17:33:58.989,Sales
160,,,,2021-10-27 15:24:54.761,Return
160,000132276445,3BD000001F8983768FA6F0D3,132276445,2021-10-27 15:37:52.300,Sales
160,000127425509,3BD000001E616F968FA6E591,127425509,2021-10-27 15:46:14.032,Sales
160,000123125890,3BD000001D5B020A8FA6F9C2,123125890,2021-10-27 15:51:42.050,Sales
160,000132153846,3BD000001F8207DA8FA6DD3F,132153846,2021-10-27 15:55:42.603,Sales
160,000136301301,3BD00000207F2BD68FA6D131,136301301,2021-10-27 15:51:21.677,Sales
160,000104700069,3BD0000018F662968FA6EAA1,104700069,2021-10-27 15:53:48.624,Sales
160,000136527055,3BD00000208CF33E8FA6D30C,136527055,2021-10-27 16:03:40.772,Sales
160,,,,2021-10-27 16:02:45.114,Return
160,000003732349,3BD0000000E3CDF68FA6D445,3732349,2021-10-27 16:05:39.755,Sales
160,000123176982,3BD000001D5E205A8FA70DDA,123176982,2021-10-27 16:09:39.871,Sales
160,000136575666,3BD00000208FEACA8FA6D6DF,136575666,2021-10-27 16:07:05.051,Sales
160,000132176340,3BD000001F8367528FA6E6A9,132176340,2021-10-27 16:07:32.860,Sales
160,000136551223,3BD00000208E6CDE8FA6DACB,136551223,2021-10-27 16:11:55.608,Sales
160,000133200099,3BD000001FC1E38E8FA6DA7F,133200099,2021-10-27 16:33:31.898,Sales
160,000132302450,3BD000001F8B19CA8FA6E039,132302450,2021-10-27 16:34:17.917,Sales
160,000130150049,3BD000001F07BA868FA722A3,130150049,2021-10-27 16:36:10.858,Sales
160,,,,2021-10-27 16:39:50.901,Return
160,000132375703,3BD000001F8F925E8FA7C03A,132375703,2021-10-27 16:42:46.617,Sales
160,,,,2021-10-27 16:45:52.193,Return
160,,,,2021-10-27 16:51:30.669,Return
160,000132276258,3BD000001F89808A8FA6DF88,132276258,2021-10-27 16:52:23.451,Sales
160,000132325425,3BD000001F8C80C68FA6D55E,132325425,2021-10-27 16:53:45.719,Sales
160,000132200369,3BD000001F84DEC68FA6D582,132200369,2021-10-27 16:54:24.741,Sales
160,,,,2021-10-27 16:54:50.624,Return
160,000136250632,3BD00000207C14228FA6D223,136250632,2021-10-27 16:48:07.682,Sales
160,,,,2021-10-27 17:03:15.388,Return
160,000003834047,3BD0000000EA02FE8FA742A1,3834047,2021-10-27 17:14:36.102,Sales
160,000136527055,3BD00000208CF33E8FA6D30C,136527055,2021-10-27 16:22:18.113,Sales
160,000132125205,3BD000001F8048568FB3B956,132125205,2021-10-27 16:23:23.449,Sales
160,000136551835,3BD00000208E766E8FA6E004,136551835,2021-10-27 16:24:40.566,Sales
160,000132325788,3BD000001F8C86728FA6D233,132325788,2021-10-27 16:26:38.652,Sales
160,000127653139,3BD000001E6F544C7735BB18,127653139,2021-10-27 16:27:20.523,Sales
160,000124875314,3BD000001DC5C8CA8FA6F589,124875314,2021-10-23 19:20:21.865,Sales
